,type,id,lat,lon,access,addr:city,addr:country,addr:postcode,addr:street,amenity,authentication:membership_card,authentication:none,capacity,email,fee,motorcar,name,network,opening_hours,operator,parking:fee,phone,ref,socket:type2,socket:type2:current,socket:type2:output,socket:type2:voltage,website,addr:housenumber,note,socket:schuko,socket:schuko:voltage,wheelchair,level,socket:cee_blue,socket:cee_blue:current,socket:cee_blue:output,socket:cee_blue:voltage,socket:chademo,socket:chademo:current,socket:chademo:output,socket:chademo:voltage,socket:type2_combo,socket:type2_combo:current,socket:type2_combo:output,socket:type2_combo:voltage,socket:type2_cable,socket:type2_cable:current,socket:type2_cable:output,socket:type2_cable:voltage,location,power,bicycle,socket:tesla_supercharger,socket:tesla_supercharger:output,socket:tesla_supercharger_ccs,socket:tesla_supercharger_ccs:output,socket:tesla_destination,socket:tesla_destination:output,old_name,addr:place,socket:schuko:output,description,note:en,authentication:app,alt_ref,socket:cee_red_16a,socket:cee_red_16a:output,website:stock,start_date,layer,image,construction:socket:chademo,construction:socket:type2_combo,official_name,ame
994,node,8199286790,41.0289635,-8.6424154,customers,,PT,,,charging_station,,,2,,no,yes,Hotel Solverde Spa & Wellness Center Tesla Destination Charger,Tesla,,Tesla,,,dc24469,,,,,https://www.tesla.com/pt_PT/findus/list/chargers/Portugal,,,,,,,,,,,,,,,,,,,1,,22kW,,,,,,,,,1,22kW,,,,,,,,,,,,,,,,,
995,node,8199286791,41.0080545,-8.6450171,customers,,PT,,,charging_station,,,2,,no,yes,Hotel Apartamento Solverde Tesla Destination Charger,Tesla,,Tesla,,,dc29115,,,,,https://www.tesla.com/pt_PT/findus/list/chargers/Portugal,,,,,,,,,,,,,,,,,,,1,,22kW,,,,,,,,,1,22kW,,,,,,,,,,,,,,,,,
996,node,8199286792,40.9574998,-8.5339093,customers,,PT,,,charging_station,,,2,,no,yes,Restaurante Terra Mãe Tesla Destination Charger,Tesla,,Tesla,,,dc57787,,,,,https://www.tesla.com/pt_PT/findus/list/chargers/Portugal,,,,,,,,,,,,,,,,,,,1,,22kW,,,,,,,,,1,22kW,,,,,,,,,,,,,,,,,
997,node,8199289503,41.1767462,-7.5151527,customers,,PT,,,charging_station,,,3,,no,yes,Quinta do Ventozelo Tesla Destination Charger,Tesla,,Tesla,,,dc93367,,,,,https://www.tesla.com/pt_PT/findus/list/chargers/Portugal,,,,,,,,,,,,,,,,,,,2,,22kW,,,,,,,,,1,22kW,,,,,,,,,,,,,,,,,
998,node,8199289504,41.1567414,-7.6400176,customers,,PT,,,charging_station,,,2,,no,yes,Quinta do Tedo Tesla Destination Charger,Tesla,,Tesla,,,dc55275,,,,,https://www.tesla.com/pt_PT/findus/list/chargers/Portugal,,,,,,,,,,,,,,,,,,,1,,22kW,,,,,,,,,1,22kW,,,,,,,,,,,,,,,,,
999,node,8199289505,41.1884202,-7.7276024,customers,,PT,,,charging_station,,,2,,no,yes,Quinta Seara d'Ordens Tesla Destination Charger,Tesla,,Tesla,,,dc76300,,,,,https://www.tesla.com/pt_PT/findus/list/chargers/Portugal,,,,,,,,,,,,,,,,,,,1,,11kW,,,,,,,,,1,11kW,,,,,,,,,,,,,,,,,
1000,node,8199290478,41.3215131,-8.1203985,customers,,PT,,,charging_station,,,2,,no,yes,Hotel Monverde Tesla Destination Charger,Tesla,,Tesla,,,dc41935,,,,,https://www.tesla.com/pt_PT/findus/list/chargers/Portugal,,,,,,,,,,,,,,,,,,,1,,22kW,,,,,,,,,1,22kW,,,,,,,,,,,,,,,,,
1001,node,8199290479,41.268106,-8.0778654,customers,,PT,,,charging_station,,,2,,no,yes,Casa da Calçada Tesla Destination Charger,Tesla,,Tesla,,,dc42028,,,,,https://www.tesla.com/pt_PT/findus/list/chargers/Portugal,,,,,,,,,,,,,,,,,,,1,,22kW,,,,,,,,,1,22kW,,,,,,,,,,,,,,,,,
1002,node,8199311654,41.143969,-7.8110553,customers,,PT,,,charging_station,,,2,,no,yes,Six Senses Douro Valley Tesla Destination Charger,Tesla,,Tesla,,,dc38939,,,,,https://www.tesla.com/pt_PT/findus/list/chargers/Portugal,,,,,,,,,,,,,,,,,,,1,,22kW,,,,,,,,,1,22kW,,,,,,,,,,,,,,,,,
1003,node,8199311655,41.1107026,-8.0067587,customers,,PT,,,charging_station,,,2,,no,yes,Douro Palace Hotel Resort & Spa Tesla Destination Charger,Tesla,,Tesla,,,dc23227,,,,,https://www.tesla.com/pt_PT/findus/list/chargers/Portugal,,,,,,,,,,,,,,,,,,,1,,11kW,,,,,,,,,1,11kW,,,,,,,,,,,,,,,,,
1004,node,8199361953,41.1255503,-8.6048269,yes,,PT,,,charging_station,,,6,,no,yes,El Corte Ingles de Gaia Tesla Destination Charger,Tesla,,Tesla,yes,,dc63384,,,,,https://www.tesla.com/pt_PT/findus/list/chargers/Portugal,,,,,,,,,,,,,,,,,,,3,,22kW,,,,,,,,,3,22kW,,,,,,,,,,,,,,,,,
1005,node,8199379238,41.162328,-8.6450212,customers,,PT,,,charging_station,,,2,,no,yes,Bessa Hotel Boavista Tesla Destination Charger,Tesla,,Tesla,,,dc17031,,,,,https://www.tesla.com/pt_PT/findus/list/chargers/Portugal,,,,,,,,,,,,,,,,,,,2,,22kW,,,,,,,,,2,22kW,,,,,,,,,,,,,,,,,
1006,node,8199379239,41.1614718,-8.6402482,customers,,PT,,,charging_station,,,2,,no,yes,Sheraton Porto Hotel and Spa Tesla Destination Charger,Tesla,,Tesla,,,dc25411,,,,,https://www.tesla.com/pt_PT/findus/list/chargers/Portugal,,,,,,,,,,,,,,,,,,,1,,22kW,,,,,,,,,1,22kW,,,,,,,,,,,,,,,,,
1007,node,8199379240,41.1601098,-8.6404963,customers,,PT,,,charging_station,,,2,,no,yes,Hotel Crowne Plaza Porto Tesla Destination Charger,Tesla,,Tesla,,,dc24669,,,,,https://www.tesla.com/pt_PT/findus/list/chargers/Portugal,,,,,,,,,,,,,,,,,,,1,,22kW,,,,,,,,,1,22kW,,,,,,,,,,,,,,,,,
1008,node,8199379241,41.1563481,-8.6291941,customers,,PT,,,charging_station,,,2,,no,yes,Hotel da Musica Porto Tesla Destination Charger,Tesla,,Tesla,,,dc42035,,,,,https://www.tesla.com/pt_PT/findus/list/chargers/Portugal,,,,,,,,,,,,,,,,,,,1,,17kW,,,,,,,,,1,17kW,,,,,,,,,,,,,,,,,
1009,node,8199383574,41.1498637,-8.6035328,customers,,PT,,,charging_station,,,2,,no,yes,BessaHotel Baixa Tesla Destination Charger,Tesla,,Tesla,,,dc514131,,,,,https://www.tesla.com/pt_PT/findus/list/chargers/Portugal,,,,,,,,,,,,,,,,,,,2,,22kW,,,,,,,,,2,22kW,,,,,,,,,,,,,,,,,
1010,node,8199383575,41.1484976,-8.61151,customers,,PT,,,charging_station,,,2,,no,yes,Maison Albar Hotels Le Monumental Palace Tesla Destination Charger,Tesla,,Tesla,,,dc26773,,,,,https://www.tesla.com/pt_PT/findus/list/chargers/Portugal,,,,,,,,,,,,,,,,,,,1,,22kW,,,,,,,,,1,22kW,,,,,,,,,,,,,,,,,
1011,node,8199383576,41.1466395,-8.6092593,customers,,PT,,,charging_station,,,2,,no,yes,Hotel Teatro Porto Tesla Destination Charger,Tesla,,Tesla,,,dc9655,,,,,https://www.tesla.com/pt_PT/findus/list/chargers/Portugal,,,,,,,,,,,,,,,,,,,1,,22kW,,,,,,,,,1,22kW,,,,,,,,,,,,,,,,,
1012,node,8199383577,41.133272,-8.6131673,customers,,PT,,,charging_station,,,2,,no,yes,The Yeatman Hotel Tesla Destination Charger,Tesla,,Tesla,,,dc23363,,,,,https://www.tesla.com/pt_PT/findus/list/chargers/Portugal,,,,,,,,,,,,,,,,,,,1,,22kW,,,,,,,,,1,22kW,,,,,,,,,,,,,,,,,
1013,node,8199383578,41.1263777,-8.6349776,customers,,PT,,,charging_station,,,2,,no,yes,Park Hotel Gaia Tesla Destination Charger,Tesla,,Tesla,,,dc51421,,,,,https://www.tesla.com/pt_PT/findus/list/chargers/Portugal,,,,,,,,,,,,,,,,,,,1,,22kW,,,,,,,,,1,22kW,,,,,,,,,,,,,,,,,
1014,node,8199383861,41.2027317,-8.6927611,customers,,PT,,,charging_station,,,2,,no,yes,TRYP Porto Expo Hotel Tesla Destination Charger,Tesla,,Tesla,,,dc47243,,,,,https://www.tesla.com/pt_PT/findus/list/chargers/Portugal,,,,,,,,,,,,,,,,,,,1,,17kW,,,,,,,,,1,17kW,,,,,,,,,,,,,,,,,
1015,node,8199383862,41.1949456,-8.6900166,customers,,PT,,,charging_station,,,2,,no,yes,Holiday Inn Express Porto Exponor Tesla Destination Charger,Tesla,,Tesla,,,dc22790,,,,,https://www.tesla.com/pt_PT/findus/list/chargers/Portugal,,,,,,,,,,,,,,,,,,,1,,22kW,,,,,,,,,1,22kW,,,,,,,,,,,,,,,,,
1016,node,8199383863,41.1621417,-8.6060265,customers,,PT,,,charging_station,,,2,,no,yes,Parque da Constituição Tesla Destination Charger,Tesla,,Tesla,,,dc57255,,,,,https://www.tesla.com/pt_PT/findus/list/chargers/Portugal,,,,,,,,,,,,,,,,,,,1,,17kW,,,,,,,,,1,17kW,,,,,,,,,,,,,,,,,
1017,node,8199423474,41.5884768,-8.5356675,customers,,PT,,,charging_station,,,2,,no,yes,Torre de Gomariz Tesla Destination Charger,Tesla,,Tesla,,,dc41880,,,,,https://www.tesla.com/pt_PT/findus/list/chargers/Portugal,,,,,,,,,,,,,,,,,,,1,,22kW,,,,,,,,,1,22kW,,,,,,,,,,,,,,,,,
1018,node,8199423475,41.5569401,-8.3948421,customers,,PT,,,charging_station,,,2,,no,yes,Melia Braga Hotel & Spa Tesla Destination Charger,Tesla,,Tesla,,,dc45836,,,,,https://www.tesla.com/pt_PT/findus/list/chargers/Portugal,,,,,,,,,,,,,,,,,,,1,,17kW,,,,,,,,,1,17kW,,,,,,,,,,,,,,,,,
1019,node,8199423476,41.5516959,-8.4158472,customers,,PT,,,charging_station,,,2,,no,yes,Devesa & Devesa Lda Parking Garage Tesla Destination Charger,Tesla,,Tesla,,,dc24460,,,,,https://www.tesla.com/pt_PT/findus/list/chargers/Portugal,,,,,,,,,,,,,,,,,,,1,,8kW,,,,,,,,,1,8kW,,,,,,,,,,,,,,,,,
1020,node,8199423477,41.5038635,-7.8018346,customers,,PT,,,charging_station,,,4,,no,yes,Pena Park Hotel Tesla Destination Charger,Tesla,,Tesla,,,dc23782,,,,,https://www.tesla.com/pt_PT/findus/list/chargers/Portugal,,,,,,,,,,,,,,,,,,,2,,22kW,,,,,,,,,2,22kW,,,,,,,,,,,,,,,,,
1021,node,8199423478,41.2406152,-8.6598042,customers,,PT,,,charging_station,,,2,,no,yes,Oporto Airport & Business Hotel Tesla Destination Charger,Tesla,,Tesla,,,dc62028,,,,,https://www.tesla.com/pt_PT/findus/list/chargers/Portugal,,,,,,,,,,,,,,,,,,,1,,14kW,,,,,,,,,1,14kW,,,,,,,,,,,,,,,,,
1022,node,8199423479,41.2376992,-8.6674377,customers,,PT,,,charging_station,,,2,,no,yes,Park Hotel Porto Aeroporto Tesla Destination Charger,Tesla,,Tesla,,,dc51420,,,,,https://www.tesla.com/pt_PT/findus/list/chargers/Portugal,,,,,,,,,,,,,,,,,,,1,,22kW,,,,,,,,,1,22kW,,,,,,,,,,,,,,,,,
1023,node,8199446702,41.7602394,-7.4889053,customers,,PT,,,charging_station,,,2,,no,yes,Hotel Casino Chaves Tesla Destination Charger,Tesla,,Tesla,,,dc31176,,,,,https://www.tesla.com/pt_PT/findus/list/chargers/Portugal,,,,,,,,,,,,,,,,,,,1,,22kW,,,,,,,,,1,22kW,,,,,,,,,,,,,,,,,
1024,node,8199446703,41.7095386,-8.7720687,customers,,PT,,,charging_station,,,2,,no,yes,Restaurante Rocha Camelo Lda Tesla Destination Charger,Tesla,,Tesla,,,dc48983,,,,,https://www.tesla.com/pt_PT/findus/list/chargers/Portugal,,,,,,,,,,,,,,,,,,,1,,22kW,,,,,,,,,1,22kW,,,,,,,,,,,,,,,,,
1025,node,8199446704,41.6967328,-8.8200447,customers,,PT,,,charging_station,,,4,,no,yes,Hotel do Parque Tesla Destination Charger,Tesla,,Tesla,,,dc63048,,,,,https://www.tesla.com/pt_PT/findus/list/chargers/Portugal,,,,,,,,,,,,,,,,,,,2,,22kW,,,,,,,,,2,22kW,,,,,,,,,,,,,,,,,
1026,node,8199482686,41.7750984,-8.5344538,customers,,PT,,,charging_station,,,2,,no,yes,Carmo's Boutique Hotel Tesla Destination Charger,Tesla,,Tesla,,,dc38742,,,,,https://www.tesla.com/pt_PT/findus/list/chargers/Portugal,,,,,,,,,,,,,,,,,,,1,,11kW,,,,,,,,,1,11kW,,,,,,,,,,,,,,,,,
1027,node,8199482687,41.7637307,-8.1897672,customers,,PT,,,charging_station,,,2,,no,yes,Parque Cerdeira Tesla Destination Charger,Tesla,,Tesla,,,dc52381,,,,,https://www.tesla.com/pt_PT/findus/list/chargers/Portugal,,,,,,,,,,,,,,,,,,,1,,8kW,,,,,,,,,1,8kW,,,,,,,,,,,,,,,,,
1028,node,8199623599,41.9391376,-8.7437157,customers,,PT,,,charging_station,,,2,,no,yes,Camara Municipal Vila Nova de Cerveira Tesla Destination Charger,Tesla,,Tesla,,,dc62676,,,,,https://www.tesla.com/pt_PT/findus/list/chargers/Portugal,,,,,,,,,,,,,,,,,,,1,,22kW,,,,,,,,,1,22kW,,,,,,,,,,,,,,,,,
1029,node,8199623600,41.8935016,-8.798351,customers,,PT,,,charging_station,,,2,,no,yes,Prazer da Natureza Resort & SPA Tesla Destination Charger,Tesla,,Tesla,,,dc75448,,,,,https://www.tesla.com/pt_PT/findus/list/chargers/Portugal,,,,,,,,,,,,,,,,,,,1,,22kW,,,,,,,,,1,22kW,,,,,,,,,,,,,,,,,
1030,node,8199623601,41.865554,-8.848165,customers,,PT,,,charging_station,,,4,,no,yes,Hotel Porta do Sol Conference Center & Spa Tesla Destination Charger,Tesla,,Tesla,,,dc72205,,,,,https://www.tesla.com/pt_PT/findus/list/chargers/Portugal,,,,,,,,,,,,,,,,,,,2,,14kW,,,,,,,,,2,14kW,,,,,,,,,,,,,,,,,
1031,node,8199623608,41.787406,-8.6357461,customers,,PT,,,charging_station,,,4,,no,yes,Quinta da Arrifana Tesla Destination Charger,Tesla,,Tesla,,,dc47275,,,,,https://www.tesla.com/pt_PT/findus/list/chargers/Portugal,,,,,,,,,,,,,,,,,,,2,,7.4kW,,,,,,,,,2,7.4kW,,,,,,,,,,,,,,,,,
1032,node,8199629477,41.787383,-8.5218287,customers,,PT,,,charging_station,,,2,,no,yes,Quinta do Ameal Wine & Tourism Terroir Tesla Destination Charger,Tesla,,Tesla,,,dc57253,,,,,https://www.tesla.com/pt_PT/findus/list/chargers/Portugal,,,,,,,,,,,,,,,,,,,1,,14kW,,,,,,,,,1,14kW,,,,,,,,,,,,,,,,,
1033,node,8199671207,39.6634798,-8.8244113,customers,,PT,,,charging_station,,,3,,no,yes,Villa Batalha Hotel Tesla Destination Charger,Tesla,,Tesla,,,dc513566,,,,,https://www.tesla.com/pt_PT/findus/list/chargers/Portugal,,,,,,,,,,,,,,,,,,,3,,11kW,,,,,,,,,3,11kW,,,,,,,,,,,,,,,,,
1034,node,8199671418,39.3350142,-9.3539049,customers,,PT,,,charging_station,,,3,,no,yes,MH Atlantico Tesla Destination Charger,Tesla,,Tesla,,,dc49724,,,,,https://www.tesla.com/pt_PT/findus/list/chargers/Portugal,,,,,,,,,,,,,,,,,,,1,,22kW,,,,,,,,,2,7.4kW,,,,,,,,,,,,,,,,,
1035,node,8207021262,37.5363296,-8.1829235,yes,,PT,,,charging_station,yes,no,2,,yes,yes,ADV-00002/3 - Ionity A2 S>N,Mobi.E,24/7,Ionity,no,,ADV-00002;ADV-00003,,,,,https://www.mobie.pt/,,,,,,,,,,,,,,,2,500,350kW,920,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1036,node,8207021263,37.5357969,-8.1848212,yes,,PT,,,charging_station,yes,no,2,,yes,yes,ADV-00004/5 - Ionity A2 N>S,Mobi.E,24/7,Ionity,no,,ADV-00004;ADV-00005,,,,,https://www.mobie.pt/,,,,,,,,,,,,,,,2,500,350kW,920,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1037,node,8207100965,37.9661714,-8.8576892,yes,Sines,PT,,,charging_station,yes,no,2,,yes,yes,SNS-00004,Mobi.E,24/7,EDP Comercial,no,,SNS-00004,,,,,https://www.mobie.pt/,,,,,,,,,,,1,120,50kW,500,1,125,50kW,500,1,63,43kW,400,,,,,,,,,,,,,,,,,,,,,,,,,,
1038,node,8207101044,37.650999,-8.2286016,yes,Ourique,PT,,,charging_station,yes,no,1,,yes,yes,ORQ-00002,Mobi.E,24/7,EVCE,no,,ORQ-00002,,,,,https://www.mobie.pt/,,,,,,,,,,,1,120,50kW,500,1,125,50kW,500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1039,node,8207152619,38.5623782,-7.9260577,yes,Évora,PT,,,charging_station,yes,no,2,,yes,yes,EVR-00018 - McDonald's Évora,Mobi.E,24/7,Powerdot,no,,EVR-00018,,,,,https://www.mobie.pt/,,,,,,,,,,,1,120,50kW,500,1,125,50kW,500,1,63,43kW,400,,,,,,,,,,,,,,,,,,,,,,,,,,
1040,node,8207349263,38.6959509,-8.9422811,yes,Montijo,PT,,,charging_station,yes,no,2,,yes,yes,MTJ-00008/13,Mobi.E,24/7,Mota Engil II,no,,MTJ-00008;MTJ-00013,,,,,https://www.mobie.pt/,,,,,,,,,,,2,120,50kW,500,2,125,50kW,500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1041,node,8207428081,38.7655542,-9.1657063,yes,Lisboa,PT,,Avenida Padre Cruz,charging_station,yes,no,2,mobilidade.electricacrc@galp.com,yes,yes,LSB-00013,Mobi.E,24/7,Galp Geste,no,+351 800 249 249,LSB-00013,,,,,https://www.mobie.pt/,,,,,,,,,,,1,120,50kW,500,1,125,50kW,500,1,63,43kW,400,,,,,,,,,,,,,,,,,,,,,,,,,,
1042,node,8207445160,38.7643747,-9.2114286,yes,Brandoa,PT,,Avenida Ruy Luís Gomes,charging_station,yes,no,2,mobilidade.electricacrc@galp.com,yes,yes,AMD-00032,Mobi.E,24/7,Galp Power,no,+351 800 249 249,AMD-00032,,,,,https://www.mobie.pt/,,,,,,,,,,,1,120,50kW,500,1,125,50kW,500,1,63,43kW,400,,,,,,,,,,,,,,,,,,,,,,,,,,
1043,node,8207446833,38.7847848,-9.1675316,yes,Lisboa,PT,,Calçada de Carriche,charging_station,yes,no,2,mobilidade.electricacrc@galp.com,yes,yes,LSB-00011,Mobi.E,24/7,Galp Geste,no,+351 800 249 249,LSB-00011,,,,,https://www.mobie.pt/,,,,,,,,,,,1,120,50kW,500,1,125,50kW,500,1,63,43kW,400,,,,,,,,,,,,,,,,,,,,,,,,,,
1044,node,8207593197,38.7430571,-9.2339659,yes,Amadora,PT,,,charging_station,,no,10,,yes,yes,Continente Amadora,Continente Plug&Charge,Mo-Su 09:00-22:00,Sonae,no,,,8,32,22kW,400,https://plugcharge.continente.pt/,,,,,,,,,,,2,120,50kW,500,2,125,50kW,500,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,
1045,node,8207701819,38.6988203,-9.2303744,yes,Algés,PT,,Praça 25 de Abril de 1974,charging_station,yes,no,1,mobilidade.electricacrc@galp.com,yes,yes,OER-00044 - Estação de Algés,Mobi.E,24/7,Galp Power,no,+351 800 249 249,OER-00044,,,,,https://www.mobie.pt/,,,,,,,,,,,1,120,50kW,500,1,350,160kW,920,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1046,node,8207755912,38.7000019,-9.2313762,yes,Algés,PT,,Rua Parque Anjos,charging_station,yes,no,1,,yes,yes,OER-00032 - Junta de Freguesia da Algés,Mobi.E,24/7,Mobiletric,no,,OER-00032,,,,,https://www.mobie.pt/,,,,,,,,,,,1,120,50kW,500,1,350,160kW,920,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1047,node,8209216364,38.6548352,-9.1684449,customers,Almada,PT,,,charging_station,,,2,,,yes,Caetano Power Nissan,Nissan,Mo-Fr 09:00-17:00,Nissan,no,,,,,,,,,,,,,,,,,,1,120,50kW,500,1,125,50kW,500,1,63,43kW,400,,,,,,,,,,,,,,,,,,,,,,,,,,
1048,node,8209386638,38.7880939,-9.1272938,private,Lisboa,PT,,,charging_station,yes,no,4,ajuda@powerdot.pt,yes,,Power Hub Aeroporto - Uber only,Power Hub - Uber Only,24/7,Powerdot,no,+351 800 180 292,,,,,,,,,,,,,,,,,2,120,50kW,500,2,125,50kW,500,2,63,43kW,400,,,,,,,,,,,,,,,,,,,,,,,,,,
1049,node,8215555645,41.1735906,-8.6476108,customers,Porto,PT,,Rua Manuel Pinto de Azevedo,charging_station,yes,no,2,,yes,yes,Centro Porsche Porto,Porsche,Mo-Fr 09:00-18:00,Porsche,no,,,,,,,,,,,,,,,,,,,,,,2,500,350kW,950,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1050,node,8219434234,39.9105959,-8.4368984,yes,Ansião,PT,,,charging_station,yes,no,2,ajuda@powerdot.pt,no,yes,ANS-00001,Mobi.E,24/7,Powerdot,yes,+351 800 180 292,ANS-90001,2,32,22kW,400,https://www.mobie.pt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1051,node,8220110926,38.7727771,-9.1051868,customers,Lisboa,PT,,Avenida Infante Dom Henrique,charging_station,,,1,,,yes,Nissan Entreposto Lisboa,Nissan,Mo-Fr 09:00-17:00,Nissan,no,,,,,,,,,,,,,,,,,,1,120,50kW,500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1052,node,8220110927,38.7725707,-9.1060264,customers,Lisboa,PT,,Avenida Doutor Francisco Luís Gomes,charging_station,,,1,,,yes,Centro Porsche Lisboa,Porsche,Mo-Fr 09:00-17:00,Porsche,no,,,,,,,,,,,,,,,,,,,,,,1,125,50kW,500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1053,node,8220175103,38.7519029,-9.0953986,private,Lisboa,PT,,,charging_station,,,1,,,yes,Soauto Expo Porsche,Porsche,Mo-Fr 09:00-17:00,Porsche,no,,,,,,,,,,,,,,,,,,,,,,1,125,50kW,500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1054,node,8220212030,38.7555412,-9.1093736,private,Lisboa,PT,,,charging_station,,,2,suporte@mobiletric.com,yes,,Chelas TVDE Only,TVDE Only,,Mobiletric,,+351 800 210 204,,,,,,,,,,,,,,,,,2,120,50kW,500,2,125,50kW,500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1055,node,8220237394,38.7010441,-9.1756283,private,Lisboa,PT,,,charging_station,yes,no,4,ajuda@powerdot.pt,yes,,Power Hub Docas - Uber only,Power Hub - Uber Only,24/7,Powerdot,no,+351 800 180 292,,,,,,,,,,,,,,,,,2,120,50kW,500,2,125,50kW,500,2,63,43kW,400,,,,,,,,,,,,,,,,,,,,,,,,,,
1056,node,8220253912,38.7440973,-9.1483408,private,Lisboa,PT,,,charging_station,yes,no,4,ajuda@powerdot.pt,yes,,Power Hub Entrecampos - Uber only,Power Hub - Uber Only,24/7,Powerdot,no,+351 800 180 292,,,,,,,,,,,,,,,,,2,120,50kW,500,2,125,50kW,500,2,63,43kW,400,,,,,,,,,,,,,,,,,,,,,,,,,,
1057,node,8220272048,38.7007616,-9.2280089,yes,Algés,PT,,Praceta Manuel Martins,charging_station,yes,no,1,,yes,yes,OER-00065 - Mercado de Algés,Mobi.E,24/7,Galp Power,no,,OER-00065,,,,,https://www.mobie.pt/,,,,,,,,,,,1,120,50kW,500,1,350,160kW,920,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1058,node,8220680995,37.8073597,-25.7984298,yes,Feteiras,PT,,Estrada Regional das Feteiras,charging_station,yes,no,2,mobilidade.electricacrc@galp.com,yes,yes,PDL-00004,Mobi.E,24/7,Galp Geste,no,+351 800 249 249,PDL-00004,,,,,https://www.mobie.pt/,,,,,,,,,,,1,120,50kW,500,1,125,50kW,500,1,63,43kW,400,,,,,,,,,,,,,,,,,,,,,,,,,,
1059,node,8220689265,37.8294125,-25.1465906,yes,Nordeste,PT,,Estrada Regional da Tronqueira,charging_station,yes,no,2,mobilidade.electricacrc@galp.com,yes,yes,NRD-00001,Mobi.E,24/7,Galp Geste,no,+351 800 249 249,NRD-00001,,,,,https://www.mobie.pt/,,,,,,,,,,,1,120,50kW,500,1,125,50kW,500,1,63,43kW,400,,,,,,,,,,,,,,,,,,,,,,,,,,
1060,node,8220719523,37.8060183,-25.548757,yes,Ribeira Grande,PT,,Estrada Regional da Ribeira Seca,charging_station,yes,no,2,suporte@mobiletric.com,yes,yes,RGR-00001,Mobi.E,24/7,Mobiletric,no,+351 800 210 204,RGR-00001,,,,,https://www.mobie.pt/,,,,,,,,,,,1,120,50kW,500,1,125,50kW,500,1,63,43kW,400,,,,,,,,,,,,,,,,,,,,,,,,,,
1061,node,8220730090,37.8314971,-25.6869538,yes,Capelas,PT,,,charging_station,yes,no,2,suporte@mobiletric.com,yes,yes,PDL-00001,Mobi.E,24/7,Mobiletric,no,+351 800 210 204,PDL-00001,,,,,https://www.mobie.pt/,,,,,,,,,,,1,120,50kW,500,1,125,50kW,500,1,63,43kW,400,,,,,,,,,,,,,,,,,,,,,,,,,,
1062,node,8220809913,38.5286792,-28.6302008,yes,Horta,PT,,Estrada Principe Alberto de Monaco,charging_station,yes,no,2,mobilidade.electricacrc@galp.com,yes,yes,HRT-00001,Mobi.E,24/7,Galp Geste,no,+351 800 249 249,HRT-00001,,,,,https://www.mobie.pt/,,,,,,,,,,,1,120,50kW,500,1,125,50kW,500,1,63,43kW,400,,,,,,,,,,,,,,,,,,,,,,,,,,
1063,node,8220826492,38.60606,-27.9830602,yes,Calheta,PT,,ER 2-2,charging_station,yes,no,2,mobilidade.electricacrc@galp.com,yes,yes,CHT-00001,Mobi.E,24/7,Galp Geste,no,+351 800 249 249,CHT-00001,,,,,https://www.mobie.pt/,,,,,,,,,,,1,120,50kW,500,1,125,50kW,500,1,63,43kW,400,,,,,,,,,,,,,,,,,,,,,,,,,,
1064,node,8220836084,39.3790806,-31.1815099,yes,Lajes das Flores,PT,,Travessa da Cruz,charging_station,yes,no,2,mobilidade.electricacrc@galp.com,yes,yes,LGF-00001,Mobi.E,24/7,Galp Geste,no,+351 800 249 249,LGF-00001,,,,,https://www.mobie.pt/,,,,,,,,,,,1,120,50kW,500,1,125,50kW,500,1,63,43kW,400,,,,,,,,,,,,,,,,,,,,,,,,,,
1065,node,8220843747,38.5258318,-28.5307726,yes,Madalena,PT,,Rua Doutor Manuel de Arriaga,charging_station,yes,no,2,mobilidade.electricacrc@galp.com,yes,yes,MAD-00001,Mobi.E,24/7,Galp Geste,no,+351 800 249 249,MAD-00001,,,,,https://www.mobie.pt/,,,,,,,,,,,1,120,50kW,500,1,125,50kW,500,1,63,43kW,400,,,,,,,,,,,,,,,,,,,,,,,,,,
1066,node,8220959778,38.7144629,-9.2303516,yes,Linda-a-Velha,PT,,Avenida José Gomes Ferreira,charging_station,yes,no,2,,yes,yes,OER-00035,Mobi.E,24/7,Mobiletric,no,,OER-00035,,,,,https://www.mobie.pt/,,,,,,,,,,,1,120,50kW,500,1,125,50kW,500,1,63,43kW,400,,,,,,,,,,,,,,,,,,,,,,,,,,
